5.072294788859025516e+00,1.175985666136007746e+00,5.062186620611987209e+00,1.480723913374591971e+00,5.085305176381683445e+00,8.712933577244456052e-01
5.303676205435294833e+00,1.178557456800117587e+00,5.287165068048182981e+00,1.483195001178342798e+00,5.323149795835714571e+00,8.737487718031418105e-01
5.534803373967761786e+00,1.178660066814746665e+00,5.511894997648107974e+00,1.483462157473062648e+00,5.560731496152257591e+00,8.736691636471438649e-01
5.765770862326377255e+00,1.177181184233742295e+00,5.736471169870682729e+00,1.482194514902402949e+00,5.798149709170528077e+00,8.721620674837453624e-01
5.996743195350461519e+00,1.175791007477471561e+00,5.961051433931081611e+00,1.480825632972361916e+00,6.035573557536006106e+00,8.709614211617351387e-01
6.227857767752709606e+00,1.175722261674469360e+00,6.185769453570599374e+00,1.480552374097916957e+00,6.273142624907799281e+00,8.710558414108975356e-01
6.459056249760877222e+00,1.176512087485847013e+00,6.410569953673255661e+00,1.481167112429816468e+00,6.510798230804525133e+00,8.718590560053455230e-01
6.690249693316957291e+00,1.177258505094624264e+00,6.635365288532662831e+00,1.481900795832791662e+00,6.748448928195358576e+00,8.724491956948098315e-01
6.921371629610717946e+00,1.177296196591971489e+00,6.860090837366531247e+00,1.482104536214622126e+00,6.986025712978349844e+00,8.723585088990406522e-01
7.152448219835690679e+00,1.176872821276653491e+00,7.084772682362832086e+00,1.481816131611237486e+00,7.223556006678355068e+00,8.719304115841269853e-01
7.383527135500088434e+00,1.176472215889038830e+00,7.309456672584867754e+00,1.481419535618966332e+00,7.461088795137937879e+00,8.716464854654509820e-01
7.614640545182624010e+00,1.176452643440544898e+00,7.534174103468631145e+00,1.481279103005838538e+00,7.698656884108024734e+00,8.717143644397139512e-01
7.845785735870632216e+00,1.176677242131678236e+00,7.758922585752888068e+00,1.481412344829749594e+00,7.936257683663050067e+00,8.719430018951117578e-01
8.076924337813608190e+00,1.176893362658241182e+00,7.983664620732247919e+00,1.481624955095464768e+00,8.173851750503185798e+00,8.720789351504972808e-01
8.308043948667943823e+00,1.176904020922272531e+00,8.208388151935714916e+00,1.481718393503933306e+00,8.411426240123736520e+00,8.720315763691189881e-01
