3.996884329223632459e+00,-2.398085115814208912e+00,3.614891106635381934e+00,-2.067920675659179697e+00,4.363129027130880466e+00,-2.728249555969238127e+00
4.108486819458006423e+00,-2.398085115814208912e+00,3.716557005341672326e+00,-2.067920373967394365e+00,4.485077647600590467e+00,-2.728249555969238127e+00
4.220117408752441790e+00,-2.398085115814208912e+00,3.818248501291563457e+00,-2.067920341515923521e+00,4.607056972059106137e+00,-2.728249555969238127e+00
4.331728619384765722e+00,-2.398084825134277231e+00,3.919922343970455358e+00,-2.067920675659179697e+00,4.729015121353340234e+00,-2.728249555969238127e+00
4.443350294494626596e+00,-2.398085115814208912e+00,4.021605719417003399e+00,-2.067920675659179697e+00,4.850984705236506933e+00,-2.728249555969238127e+00
4.554988441467285654e+00,-2.398085115814208912e+00,4.123304100144280504e+00,-2.067920675659179697e+00,4.972972288009252395e+00,-2.728249555969238127e+00
4.666571746826171818e+00,-2.398085115814208912e+00,4.224952522112155329e+00,-2.067920647647181198e+00,5.094899945065917812e+00,-2.728249555969238127e+00
4.778164160156249451e+00,-2.398085115814208912e+00,4.326609241116532445e+00,-2.067920126225497590e+00,5.216837554449987202e+00,-2.728249555969238127e+00
4.889675376892089531e+00,-2.398085115814208912e+00,4.428191992911849617e+00,-2.067920586392133497e+00,5.338686439893997715e+00,-2.728249555969238127e+00
5.001236978149414369e+00,-2.398085115814208912e+00,4.529820643215093590e+00,-2.067920675659179697e+00,5.460590380766205953e+00,-2.728249555969238127e+00
5.112820671081545143e+00,-2.398085115814208912e+00,4.631469418248478576e+00,-2.067920675659179697e+00,5.582518461326166914e+00,-2.728249555969238127e+00
5.224452229309079598e+00,-2.398085115814208912e+00,4.733161796863325499e+00,-2.067920675659179697e+00,5.704498844542913005e+00,-2.728249555969238127e+00
5.336061114501953639e+00,-2.398085115814208912e+00,4.834833521150113000e+00,-2.067920675659179697e+00,5.826454452816973273e+00,-2.728249555969238127e+00
5.447661279296875492e+00,-2.398084825134277231e+00,4.936497301464910947e+00,-2.067920675659179697e+00,5.948400532267334562e+00,-2.728249555969238127e+00
5.559263769531249011e+00,-2.398085115814208912e+00,5.038163200172331102e+00,-2.067920675659179697e+00,6.070349152737457565e+00,-2.728249555969238127e+00
5.670884088134765300e+00,-2.398085115814208912e+00,5.139845339889507869e+00,-2.067920675659179697e+00,6.192317254358685297e+00,-2.728249555969238127e+00
