5.202453315423241520e+00,5.952663835519059754e-01,5.345133680070497384e+00,8.591646850699834470e-01,5.059772950775985656e+00,3.313680820338285593e-01
5.283838656846910453e+00,5.533114231405132921e-01,5.417214020779304917e+00,8.220324909708964789e-01,5.150463292914515989e+00,2.845903553101301608e-01
5.366471208948865979e+00,5.138588293370626170e-01,5.492674915420152182e+00,7.860216932125541067e-01,5.240267502477579775e+00,2.416959654615710718e-01
5.449968630730310792e+00,4.762758403846746313e-01,5.567902213163132608e+00,7.521230265848619645e-01,5.332035048297488977e+00,2.004286541844873537e-01
5.534812288152224369e+00,4.418872118882958278e-01,5.636998515518650166e+00,7.239474447050066042e-01,5.432626060785798572e+00,1.598269790715850514e-01
5.621950766713396774e+00,4.139674411266210940e-01,5.698050355287787028e+00,7.041550573661989887e-01,5.545851178139006521e+00,1.237798248870431439e-01
5.711536576482785676e+00,3.955402988007555853e-01,5.751845622364841759e+00,6.928199328493702680e-01,5.671227530600729594e+00,9.826066475214090268e-02
5.802737791506089593e+00,3.894500668120174369e-01,5.800600621970037452e+00,6.894424542260553235e-01,5.804874961042141734e+00,8.945767939797955037e-02
5.893859166442467767e+00,3.968403768909704032e-01,5.848358651760364069e+00,6.933698074095340225e-01,5.939359681124571466e+00,1.003109463724068395e-01
5.983006824666858847e+00,4.171113746709319559e-01,5.897400464616240789e+00,7.046379840810594875e-01,6.068613184717476905e+00,1.295847652608044243e-01
6.068762248129999648e+00,4.489176995791336333e-01,5.948512623231988705e+00,7.237631610877561794e-01,6.189011873028010591e+00,1.740722380705110872e-01
6.150329361402057771e+00,4.903184060375688214e-01,5.998782751221755305e+00,7.492269322449136570e-01,6.301875971582360236e+00,2.314098798302239857e-01
6.226336349008889215e+00,5.411478852130185979e-01,6.042081890496286967e+00,7.778973192529499148e-01,6.410590807521491463e+00,3.043984511730872256e-01
6.294244218671607882e+00,6.023190658664226982e-01,6.077168575127311456e+00,8.093895006943560011e-01,6.511319862215904308e+00,3.952486310384893953e-01
6.352155024246158632e+00,6.730475239884011751e-01,6.106713239530087378e+00,8.455535537826951442e-01,6.597596808962229886e+00,5.005414941941072060e-01
6.399086655148707337e+00,7.514885926433919616e-01,6.131680334964447532e+00,8.874807244948816898e-01,6.666492975332967141e+00,6.154964607919022335e-01
6.434851138359064748e+00,8.356632986573743205e-01,6.152298985926931252e+00,9.364813583290853005e-01,6.717403290791198245e+00,7.348452389856633404e-01
6.460459652453877766e+00,9.234982705496680433e-01,6.169896917963757055e+00,9.981527903433397020e-01,6.751022386943998477e+00,8.488437507559963846e-01
